,rewards
0,-262.35731559511595
1,-1106.0526763068212
2,-893.9516281087858
3,-573.2814044415593
4,-157.1180200920776
5,-354.65078684282935
6,-307.7414880173254
7,-264.97393828132056
8,-366.0342670493374
9,-650.1430664415881
10,-389.2887880438904
11,-239.1250474194268
12,-649.807434769217
13,-455.264765267326
14,-199.9814393798868
15,-2069.333828156615
16,-113.9097341816036
17,-244.79145100990286
18,-453.0986486447473
19,-209.52512831406247
20,-202.5210465404602
21,-82.68048766960734
22,-339.86861293893196
23,-453.8190004888987
24,-107.49884714563026
25,-160.7564853704186
26,-67.25428771164935
27,-268.8855612203454
28,-122.36674017364481
29,-323.77721657739613
30,-205.93446462846944
31,-147.24071139947478
32,-138.92783193119823
33,-225.89568183438737
34,-265.73041063996715
35,-103.9595613021072
36,-54.24966128379616
37,-137.4833995037007
38,-93.38058066256485
39,-153.96410492699698
40,-264.6082696170073
41,-184.66848599357024
42,-95.50619060318091
43,-289.3256911143621
44,-109.07281721330335
45,-69.29875011042037
46,-145.786924614985
47,-95.39471442441166
48,-67.86865424429203
49,-78.60370926120325
50,-350.5273492538912
51,-34.02884941076796
52,-118.0027841605316
53,-56.722090697485825
54,-200.44403449362588
55,-102.19473939897165
56,-57.23801730678991
57,-37.53152692898733
58,-40.6284824356511
59,-45.780641259095354
60,-52.87202958972075
61,-49.37486139416724
62,-28.6774226386577
63,-49.78105850612804
64,-54.54008529633907
65,-96.88129110775327
66,-58.60384988718285
67,-49.613174576170515
68,-53.27402748560958
69,-39.463305961006185
70,-26.34256800420992
71,-160.58933940968805
72,-128.38759404623553
73,-23.464726760407753
74,-138.58486373385986
75,-32.71450478810154
76,-17.20646820122671
77,-8.279912361914727
78,-18.791445475448175
79,-58.60569455979107
80,-12.310530548717866
81,-37.76482656727088
82,-1.6794117841230516
83,-19.686395413030553
84,-3.6540272790728303
85,-14.889932735732502
86,-8.928691094068558
87,-8.795627101240871
88,-1.6639441889840798
89,-4.473364318032138
90,1.1988810669818282
91,-7.767332756515916
92,5.301371218682778
93,-1.3198919011946517
94,1.0265219483802046
95,3.698524652633876
96,3.2175836842113883
97,5.362018267657412
98,14.556455428981765
99,18.62872129162735
100,3.845138799719326
101,13.70090144765128
102,9.974952608285523
103,22.912026577321924
104,20.964905544137544
105,29.600514955416507
106,27.335450671056105
107,25.433459980066182
108,29.3286722083073
109,25.0881920460327
110,60.53548402755813
111,89.6415069290448
112,37.324181769311
113,45.348732489674376
114,42.10933900118146
115,34.82382470541771
116,34.78472275298273
117,85.2488603828516
118,58.919741989264715
119,84.57143167351687
120,110.20147607563209
121,64.08752770723568
122,72.2075459750569
123,73.41881686461691
124,38.91508240182264
125,90.72994076558976
126,84.81151310442438
127,152.29604300513944
128,69.24892101134763
129,95.85860238573667
130,108.19746117978767
131,68.48477827300826
132,122.41725813191574
133,132.746701419704
134,118.23468672671721
135,169.6643528008301
136,123.26295516041087
137,120.51922473961382
138,162.54087132097686
139,113.49747895535155
140,159.14597485955125
141,72.72375696624093
142,168.11099900649245
143,101.96765618460049
144,131.03541874702483
145,225.9910942730964
146,316.8560875828812
147,243.67893104403342
148,263.2210665010073
149,445.82822889922943
150,276.61224410335564
151,293.8214635030448
152,228.14153692685477
153,231.30785029689483
154,241.17946992550588
155,224.9221369546618
156,313.7387797452324
157,330.8333768870297
158,246.79636468861162
159,388.30144203091066
160,350.2006713616283
161,769.2326718408134
162,342.8290289511011
163,193.2269506471475
164,371.7624892989255
165,341.39438797006596
166,416.72719358826924
167,284.88186556022595
168,377.64946396506525
169,619.3915950689375
170,394.1159175126694
171,384.1632308916537
172,788.3704517495074
173,750.0009058063213
174,358.13484494572424
175,394.49761954607925
176,636.6173071850444
177,402.51819224247225
178,607.6927791897756
179,476.67568659993555
180,614.8080970281169
181,690.1638666913303
182,419.2884596166149
183,1001.1451297286244
184,758.6101551458812
185,912.3628590557094
186,703.8151596855031
187,844.9106718738392
188,443.2992766279889
189,585.6008164035838
190,682.376018800865
191,728.8007615247283
192,397.36810405314884
193,581.2216186622542
194,350.2926948678147
195,803.1600381128862
196,532.4245223195772
197,763.6893272678174
198,955.7841177750054
199,783.6100080939332
200,512.7007174224378
201,612.3819763877256
202,642.0579677682521
203,825.2145889386004
204,737.2993672245001
205,665.6565273469826
206,409.83851498652103
207,542.3188006555677
208,908.3027738019136
209,916.4415444536033
210,907.60484717777
211,789.3170344700014
212,1102.707212832903
213,339.7498551817422
214,669.4516560529081
215,948.3755631871749
216,787.756634681755
217,632.2502696767343
218,876.9303346050982
219,664.1302261560425
220,540.5037527396369
221,824.317911785196
222,925.7109548667036
223,566.4656982811813
224,436.9922263300995
225,419.4041196726613
226,580.9334349276064
227,707.2338857849621
228,785.7289207466143
229,1170.6132986858065
230,492.83137466116176
231,692.650444105474
232,533.6848533791471
233,899.1039319311365
234,527.1196254149176
235,439.5359231169613
236,656.0162550433938
237,475.89609736606116
238,463.183393343704
239,948.4724770489648
240,310.6443321184442
241,919.9054165839789
242,418.3246315113212
243,762.5830780076334
244,471.79072372601087
245,515.7192936171737
246,599.5749123788901
247,754.1596239672738
248,847.4829168584122
249,958.3416815082061
250,587.9186868481867
251,303.9802404246572
252,667.9161718435589
253,680.6219035473284
254,646.4261998416157
255,692.6409659233543
256,640.8336228823086
257,524.8781397212523
258,468.2902986827714
259,1194.1231964133776
260,354.7316673408845
261,740.8542556329917
262,844.38058720828
263,847.1218044799275
264,843.2607712410423
265,935.6523178582341
266,478.6460303152052
267,683.2064221078039
268,631.6540226843321
269,486.3692916273738
270,960.5833956314553
271,625.4972273490067
272,435.36676327984225
273,900.9563708670909
274,485.2647068006396
275,782.2957783766939
276,580.4992843634845
277,966.2454655922901
278,863.472625162153
279,698.2457292356603
280,640.8397041952545
281,615.6429477735976
282,871.7539910513642
283,1018.7839759238999
284,673.6406445364314
285,871.4037839896978
286,638.8136420444031
287,781.1471340608043
288,848.5456601394511
289,701.6190545004324
290,457.1946646773914
291,425.03976301284797
292,677.7993681176717
293,470.3991876361035
294,419.7013234370527
295,730.7316120186651
296,483.08501779401763
297,501.6679115755024
298,397.9964253592487
299,517.078222999005
300,677.3423726663874
301,366.21131823169435
302,362.3334968330468
303,558.8239934138613
304,656.0455657748677
305,847.038603489113
306,668.0724782792106
307,668.0042860726024
308,733.7080609311996
309,296.77352936003757
310,456.91918314759647
311,511.72020021738155
312,326.8787936310953
313,424.96348833555214
314,465.23545156952105
315,676.834265422443
316,676.7648439263992
317,229.39648720415244
318,314.3500101285926
319,344.5705668342269
320,240.3729800751323
321,670.125954442892
322,766.1884565951987
323,456.0789078324804
324,905.8386256849251
325,175.93390859057828
326,531.8256663697192
327,357.31688832244686
328,586.1496028129999
329,709.088263386737
330,831.2796716184001
331,421.01299797927544
332,504.51846585233375
333,833.3369390443199
334,427.5172021029759
335,343.7510148181288
336,748.9008442310727
337,654.4418670908303
338,367.9999002471048
339,491.5805383727003
340,464.2602100437831
341,281.43325151574976
342,588.8442686874291
343,334.112162391812
344,341.38073940570405
345,682.9893859313851
346,225.92587954380738
347,204.97608284739687
348,491.33223737782964
349,488.7362292929745
350,358.2505901201909
351,531.1589058829966
352,338.17641467927535
353,352.9004637724182
354,514.3480374338528
355,353.06152358006824
356,290.68753690619354
357,525.0399576911195
358,291.5037541580794
359,436.37099568602997
360,298.4070237115347
361,227.27372291064535
362,225.35180298660003
363,454.51479062861426
364,329.68968221585146
365,345.5009666332084
366,214.29711742064518
367,250.0048321260757
368,430.172879339589
369,289.49829373257097
370,415.057413678563
371,176.79751092310235
372,298.34372215623364
373,31.949228789302794
374,397.684184014402
375,254.81977807788556
376,105.23835437255347
377,216.99155458284218
378,427.22928240197115
379,130.59406650175188
380,281.03747204173544
381,215.49313001150523
382,110.99063524173664
383,81.46316495687924
384,54.00108462272544
385,134.10362791645144
386,187.40505162002827
387,381.7450641973431
388,322.0466397552068
389,171.07487219614677
390,171.03024280192722
391,176.43185220636798
392,213.11359403200132
393,229.57687322211615
394,262.93604789296677
395,84.91181686367386
396,159.5842785407851
397,393.9125481365038
398,107.24226806423628
399,400.1850728632129
400,306.7396190652485
401,451.1000729416993
402,331.987200374315
403,196.97810707854595
404,202.6730720418074
405,263.28472766077624
406,481.43716935322095
407,185.27693502372978
408,225.76525663314726
409,522.166272588531
410,366.1070937280752
411,186.1720015930127
412,253.34839591175583
413,281.50600793574876
414,475.27665825785044
415,423.4517613356753
416,360.94287124280555
417,270.31229066247823
418,447.54279833463943
419,559.6664264856903
420,186.3958283423248
421,299.52807031308777
422,402.96697862782275
423,294.6656849768643
424,139.98781308027543
425,214.81926564713362
426,296.23955875221054
427,353.19936489982814
428,587.5277766670042
429,424.86620713152524
430,188.39147455833745
431,410.4603082467801
432,210.9021298261408
433,229.33372843024313
434,364.71611371316317
435,563.7523384537799
436,367.9583664507077
437,447.3160918550914
438,502.79752049900503
439,266.1542956280224
440,373.0103419293526
441,247.35481471684741
442,396.868132579144
443,133.89876029979524
444,463.8426546821339
445,458.3511949414273
446,268.6407261219518
447,313.3629021295628
448,356.6563947674526
449,240.88543867180226
450,250.471901532033
451,485.46893095422024
452,203.32318148793772
453,394.34075264104587
454,175.06158204631225
455,428.527718594017
456,510.0658040460233
457,324.13319687385
458,502.570772271029
459,308.1052644625826
460,737.8968363625945
461,626.5987820314047
462,353.14508281881314
463,642.7009311643683
464,262.95352786582345
465,401.98420511893045
466,494.2564228099689
467,332.5835572501448
468,258.7923671663029
469,335.5575456996702
470,501.1772659426648
471,388.844484135003
472,514.7587632818684
473,484.6886530380392
474,351.5131898060922
475,362.37558128193695
476,434.3278851039381
477,452.9696323209561
478,317.6316182897592
479,301.38931318144927
480,362.2174313611611
481,427.11082631759433
482,168.03886924266226
483,301.2157213421596
484,253.573023735826
485,462.38004640385134
486,382.0526550964784
487,470.54841482134344
488,300.25621550446743
489,313.87565318560183
490,284.0509797384479
491,276.78773559972115
492,339.89408013428465
493,303.72556388807993
494,295.77053085595725
495,446.4171241430929
496,230.57473299098774
497,188.6096146380155
498,204.1659235627743
499,248.70359151073907
500,247.3637401698621
501,365.2859606937893
502,315.64149043401176
503,506.80322814027505
504,236.51850473765512
505,215.14930032579676
506,318.66440655546995
507,291.48598445545133
508,339.23936035136205
509,190.02055371472315
510,264.2388096054596
511,230.99229869205413
512,356.8662242420182
513,249.88153790141627
514,187.29406681406942
515,199.1657149475249
516,295.68245284329134
517,441.8445680865413
518,316.9790985231301
519,379.06855572549875
520,328.301105747904
521,487.3382249520664
522,223.94207029088
523,424.01839165186846
524,413.1217933110703
525,418.50267828529167
526,367.34046125633625
527,342.67065484885205
528,228.289010355077
529,300.62287585452265
530,474.6689773849621
531,470.60535955175664
532,434.69261098510265
533,389.02552525250053
534,453.1254351752795
535,412.2331772579407
536,245.73308057074237
537,51.656079581285255
538,649.7037992384618
539,486.18760669589943
540,161.4037779710185
541,357.7000961664568
542,365.26262198389463
543,301.73902967535025
544,441.69361089637204
545,333.2886082405716
546,225.1998932004322
547,612.7817055137738
548,459.69733146406884
549,161.46198164348144
550,563.2363109366859
551,537.0698944920821
552,140.3541086967941
553,452.9362449819944
554,382.1371104707465
555,294.75834696552795
556,462.13344385583605
557,563.516239502141
558,408.9944198654326
559,392.3090644939667
560,402.1138515291887
561,627.6754456878676
562,476.50521597598146
563,701.8252757369253
564,513.2912888798849
565,581.5067065032781
566,429.252423984596
567,400.8225263764765
568,654.8603690875029
569,820.2049167439834
570,504.40736763548944
571,582.5987149764204
572,509.5916388819239
573,249.57029602902318
574,444.7302401509081
575,439.9342267557774
576,231.5264132848375
577,460.63499857703346
578,237.08550130616996
579,330.16527955895714
580,333.8753093372361
581,224.51989165102904
582,352.3292021914831
583,185.10482217809218
584,235.9153362154592
585,430.20329742115956
586,224.3034730128399
587,339.71735127602443
588,408.5303415069604
589,541.1530857780731
590,489.8826183118638
591,246.4444952382011
592,446.67531430202257
593,416.30410531049165
594,290.13752283611217
595,145.24183263822295
596,353.6994368585905
597,226.0065732650375
598,184.6468941100793
599,221.8332243546331
600,387.26890621528514
601,366.2971406851443
602,99.19951644174814
603,158.71237721517997
604,311.9033698993507
605,259.7232148947663
606,442.6754225328743
607,507.63411608149136
608,388.7534793971495
609,260.2196576308396
610,459.0897169337302
611,224.51983002141324
612,421.9155039700892
613,180.64658377827888
614,454.6859207342462
615,269.7365249491332
616,365.7741781013886
617,226.71084857444777
618,551.3092289385844
619,200.5293897706641
620,415.39077293026486
621,312.03958580882176
622,584.419485172635
623,408.05317458237624
624,607.8449396905289
625,140.78178714440463
626,368.17515017496277
627,266.71642933796846
628,403.1450918772098
629,227.86443946465045
630,201.72644564793814
631,283.56173304074395
632,345.9750743860911
633,461.7026587380889
634,464.0332370416684
635,701.7382822095162
636,310.8391177957625
637,222.73438985426105
638,484.23082933567576
639,753.1314989891807
640,554.4404324063462
641,486.93792441367503
642,592.486683499981
643,548.9660568697965
644,566.9613913914739
645,554.2248542869062
646,302.56629453311893
647,537.446226366506
648,486.6649810966972
649,660.0317793716893
650,530.1569458806281
651,794.2935626649783
652,478.13579618456635
653,317.95928998239873
654,909.2604356516724
655,453.6905305690014
656,608.3691428068236
657,765.386924263894
658,708.4586565263837
659,372.3069746513165
660,526.6371338494156
661,329.0338562522733
662,457.35927215116317
663,355.4934833227579
664,330.9181905122293
665,356.89017811268343
666,235.1023069362384
667,406.0648815579354
668,369.0544343792223
669,711.4775398829701
670,532.5746816622609
671,446.1721298935463
672,248.65641645721
673,170.35356460403062
674,477.0077097244788
675,163.19861865559005
676,212.33435960426672
677,361.70862248515357
678,229.3622551986322
679,396.89012955525743
680,508.3073068887994
681,239.77354091532774
682,408.8396894567979
683,531.8388403687122
684,229.80175804969153
685,645.0346703943527
686,471.47061589136734
687,368.68421263693807
688,665.5652934183074
689,438.96170476021814
690,394.5403717533327
691,216.06281422985217
692,318.11524035913425
693,271.3736775463851
694,470.0538045402458
695,386.1421439884541
696,354.9472258081697
697,413.50403386381157
698,200.57268617545756
